id,fault_severity,real
7484,0.0778530322408,0.000000
14880,0.247715005438,0.000000
16049,0.711351711079,0.000000
227,0.562934251904,0.000000
1387,0.514605591021,0.000000
12011,0.106535429407,0.000000
6123,0.395659295607,0.000000
8935,0.505991523527,0.000000
2865,0.118678676577,0.000000
17241,0.107304694479,0.000000
5237,0.291070614505,0.000000
3185,0.308443069341,1.000000
4691,0.0858631090342,0.000000
8423,0.210177985493,0.000000
17894,0.207577720298,0.000000
14642,0.0718032647379,0.000000
5292,0.0579350388088,0.000000
3670,0.575531002562,1.000000
7301,0.446929799596,1.000000
2105,0.0653042916967,0.000000
1954,0.0751698178248,0.000000
7699,0.169949292513,0.000000
15680,0.686712306423,1.000000
16960,0.0212943599247,0.000000
2476,0.0276116799758,0.000000
4646,0.00946199971167,0.000000
4826,0.0292349439385,0.000000
14595,0.78857859301,1.000000
12970,0.474752513306,1.000000
9353,0.367775701539,0.000000
17222,0.0467809958675,0.000000
10057,0.0240352715358,0.000000
12864,0.741725236061,1.000000
16999,0.282583624531,0.000000
2692,0.105558448228,0.000000
14976,0.384402956933,0.000000
6847,0.0585872730561,1.000000
15784,0.385345487204,0.000000
8439,0.414602993866,1.000000
7067,0.509617426545,0.000000
18113,0.422090318853,1.000000
17415,0.291070614505,0.000000
12978,0.227216561855,0.000000
5459,0.149211114642,0.000000
10742,0.620339966898,1.000000
497,0.13574509227,0.000000
6646,0.2262854673,0.000000
12958,0.596617336737,0.000000
5394,0.291070614505,0.000000
12610,0.808801826467,1.000000
5926,0.249789570565,0.000000
9713,0.081165838687,0.000000
7364,0.291070614505,0.000000
5311,0.194382394005,0.000000
13337,0.574583484289,0.000000
11149,0.19723237068,0.000000
6938,0.474404163356,1.000000
14109,0.390504471206,0.000000
16926,0.0695400869822,0.000000
5219,0.0433045407199,0.000000
14939,0.728815048406,1.000000
6492,0.194382394005,0.000000
4107,0.0710051463351,0.000000
506,0.482184064441,0.000000
2435,0.35468947853,1.000000
12376,0.148541871024,1.000000
135,0.242472908221,0.000000
9605,0.0859909842069,0.000000
13872,0.210990520944,0.000000
15057,0.677988590751,0.000000
11020,0.68678854783,1.000000
3536,0.351985110194,0.000000
14249,0.477861898363,1.000000
3979,0.118865701754,0.000000
8293,0.0665569805215,0.000000
2987,0.00598918282648,0.000000
2361,0.637483714109,1.000000
11595,0.684646261939,1.000000
15473,0.648364090503,0.000000
8927,0.0722149936773,0.000000
7128,0.702371975831,1.000000
5580,0.214867365797,0.000000
2302,0.282710134289,0.000000
3332,0.0417601538085,0.000000
15011,0.715032172724,1.000000
3262,0.784475490185,0.000000
8459,0.559903495248,0.000000
3303,0.586478011492,0.000000
7207,0.0184780978664,0.000000
2560,0.0568530443962,0.000000
5935,0.106535429407,0.000000
17817,0.26731917713,0.000000
6081,0.425673260378,0.000000
1244,0.514605591021,1.000000
784,0.0399113724137,0.000000
5703,0.77101879745,1.000000
4848,0.396463657136,0.000000
5634,0.725629245906,1.000000
16696,0.337574036541,0.000000
12619,0.0826571596108,0.000000
15671,0.422090318853,1.000000
12676,0.340730967835,0.000000
18093,0.591819562436,1.000000
11855,0.314152688914,1.000000
1456,0.395285103868,0.000000
17460,0.822908183763,1.000000
12099,0.297796795393,0.000000
274,0.0937635031888,0.000000
105,0.456204155957,1.000000
13301,0.35810858361,0.000000
12782,0.417031897517,1.000000
8928,0.591317332703,0.000000
11604,0.291070614505,0.000000
16445,0.232012304464,0.000000
16694,0.560212423355,1.000000
646,0.0163636696366,0.000000
11171,0.788104633109,0.000000
18228,0.648605745698,1.000000
1104,0.570846770013,1.000000
16966,0.189859985186,0.000000
16874,0.368514337092,0.000000
18127,0.795230049775,1.000000
1205,0.0629470625395,0.000000
3172,0.00692243562996,0.000000
18535,0.243161237098,0.000000
8729,0.703125372368,1.000000
3384,0.473245959803,0.000000
7640,0.591570380254,0.000000
7007,0.121794737636,0.000000
11469,0.216094753036,0.000000
16837,0.519089270757,1.000000
17237,0.232012304464,0.000000
19,0.594985022555,1.000000
14290,0.115827646418,0.000000
6761,0.316215186696,0.000000
15850,0.0886285704515,0.000000
16249,0.043142234627,0.000000
11170,0.0665569805215,0.000000
9380,0.586118343663,1.000000
1790,0.610086620004,0.000000
14735,0.724759243175,1.000000
14241,0.513000809724,1.000000
5689,0.106981760748,0.000000
14799,0.238119076188,1.000000
15037,0.291070614505,0.000000
17745,0.386061967267,1.000000
874,0.48882879753,1.000000
11724,0.417031897517,0.000000
12109,0.278999490793,0.000000
2589,0.505442257155,1.000000
1619,0.664752834715,0.000000
9224,0.317534206648,0.000000
6197,0.172630537883,0.000000
6643,0.68406548648,1.000000
14544,0.291070614505,1.000000
14337,0.291070614505,0.000000
16159,0.0489088933125,0.000000
12623,0.125461259521,0.000000
11193,0.598360410769,1.000000
10700,0.422090318853,0.000000
1264,0.416132034458,0.000000
18386,0.011729958952,0.000000
5364,0.0148086702799,0.000000
16123,0.715032172724,0.000000
6111,0.76802436872,1.000000
7607,0.67956805892,1.000000
14830,0.708571617544,1.000000
12961,0.390504528433,1.000000
16230,0.471132942161,0.000000
8174,0.669509317325,1.000000
15369,0.602245805308,0.000000
4558,0.0692807623982,0.000000
12259,0.0495504024444,0.000000
14532,0.397793832984,0.000000
6004,0.00860336756424,0.000000
12646,0.125293789236,0.000000
8685,0.0881329561219,0.000000
11183,0.470798200997,0.000000
8953,0.422090318853,1.000000
17491,0.313387119776,0.000000
13130,0.0772713817948,0.000000
14740,0.138161414174,0.000000
532,0.121794737636,0.000000
13907,0.0967456506962,1.000000
18363,0.533210208743,1.000000
10422,0.077945168182,0.000000
6041,0.446664753242,0.000000
8590,0.732763096637,1.000000
17319,0.0444552517222,0.000000
14844,0.428388841103,1.000000
6719,0.619027732056,1.000000
417,0.467450842012,1.000000
16552,0.752326837093,1.000000
2145,0.100543594635,0.000000
13169,0.291070614505,0.000000
15657,0.0597570671682,0.000000
17361,0.0667493046025,0.000000
17844,0.070263517311,0.000000
16368,0.0280050558248,0.000000
4652,0.446929799596,0.000000
4238,0.745780768574,0.000000
7490,0.777892105286,1.000000
8847,0.507695030824,0.000000
11995,0.848678016853,0.000000
7139,0.210177985493,0.000000
6002,0.0893580980563,0.000000
14402,0.492669532252,0.000000
14409,0.260528396525,0.000000
1098,0.167643856617,0.000000
12774,0.0691010419087,1.000000
5249,0.499620796707,1.000000
1382,0.540635838764,1.000000
15226,0.291070614505,1.000000
94,0.641948428211,1.000000
9591,0.0826571596108,0.000000
11886,0.425357909878,0.000000
1621,0.591819562436,1.000000
810,0.31896038716,0.000000
8536,0.514605591021,1.000000
3169,0.245088996067,1.000000
6788,0.637142917194,1.000000
3111,0.505442257155,0.000000
4080,0.291070614505,1.000000
18193,0.514605591021,1.000000
16218,0.900676493218,1.000000
4246,0.0457125585449,0.000000
14125,0.591570380254,0.000000
821,0.707022874368,1.000000
13006,0.0802144467108,0.000000
18173,0.291070614505,0.000000
11276,0.647642082512,0.000000
10371,0.0830352687279,0.000000
9261,0.00220120170884,0.000000
18297,0.391856771058,0.000000
912,0.505991523527,1.000000
7579,0.568790880611,1.000000
10263,0.278394475454,1.000000
18391,0.64024127653,0.000000
16015,0.49711799602,1.000000
17938,0.0783141971384,0.000000
2894,0.397638656192,0.000000
6648,0.405240504135,0.000000
11137,0.528165897771,1.000000
17054,0.0225792336872,0.000000
6495,0.229702388343,0.000000
10070,0.0436080776406,0.000000
11029,0.191150047264,1.000000
16043,0.0556226430025,0.000000
12529,0.653002240471,0.000000
9536,0.102168146451,1.000000
5281,0.311648185585,0.000000
14815,0.678082878481,0.000000
11651,0.514605591021,1.000000
6697,0.218418281449,0.000000
488,0.125461259521,0.000000
9228,0.206755880063,1.000000
6298,0.427265708927,1.000000
12674,0.422090318853,0.000000
18262,0.115827646418,0.000000
3569,0.455655277383,1.000000
17870,0.0544759638125,0.000000
2074,0.0679014315282,0.000000
16700,0.839908253338,1.000000
8286,0.0978769954227,1.000000
6739,0.690791774494,0.000000
13417,0.501147505216,0.000000
12365,0.452479584019,0.000000
6966,0.593972522665,1.000000
6572,0.359179361753,0.000000
8558,0.411625693357,0.000000
11860,0.0602121669042,0.000000
15193,0.232855816649,0.000000
17502,0.250195513639,0.000000
13120,0.249687311455,0.000000
17275,0.238119076188,1.000000
16879,0.145708624415,0.000000
18392,0.0648010000382,1.000000
11333,0.422705910378,0.000000
16107,0.426369233154,0.000000
2054,0.146843789596,0.000000
6395,0.227299655492,0.000000
14049,0.175948497495,0.000000
10894,0.073835359948,0.000000
6591,0.574748779322,1.000000
11403,0.385569074433,0.000000
18213,0.163980064819,0.000000
1691,0.063246461637,0.000000
13032,0.149754141067,0.000000
13322,0.378249849235,0.000000
1974,0.207577720298,0.000000
8387,0.0569582367119,0.000000
9942,0.0752290473251,0.000000
9577,0.505991523527,0.000000
5904,0.0136670204637,0.000000
7456,0.115827646418,0.000000
14265,0.24775938534,0.000000
17219,0.126790974894,0.000000
1086,0.395659295607,0.000000
17788,0.325985223502,0.000000
5336,0.125525296393,0.000000
1314,0.620572457709,0.000000
7208,0.446929799596,0.000000
10998,0.659325530288,0.000000
2143,0.317637657461,0.000000
1164,0.328004168002,1.000000
6471,0.633398053981,1.000000
9099,0.493702610776,0.000000
13296,0.528165897771,1.000000
978,0.332838472842,1.000000
3645,0.4563168603,0.000000
4802,0.34631363911,1.000000
10027,0.499884619541,1.000000
1022,0.700786100192,1.000000
11848,0.614519027303,0.000000
15419,0.0665569805215,0.000000
3058,0.34631363911,0.000000
7001,0.573883100445,1.000000
8160,0.679700964479,0.000000
14414,0.678118549088,1.000000
8415,0.085243044995,1.000000
12471,0.251712855779,0.000000
11077,0.113650680653,0.000000
7847,0.312687699067,0.000000
6851,0.0315188006958,0.000000
4852,0.240377638378,0.000000
3982,0.163774153794,0.000000
8727,0.155664174961,0.000000
10683,0.210177985493,0.000000
9412,0.270849312462,1.000000
6288,0.691077470183,1.000000
18012,0.0366183749303,0.000000
6261,0.109114185719,0.000000
8481,0.345567178561,1.000000
7926,0.0161903021767,0.000000
8789,0.647521552034,1.000000
2542,0.567823909155,1.000000
3571,0.751558853339,1.000000
5602,0.0945233122418,0.000000
570,0.707669482087,0.000000
18452,0.0227506034757,0.000000
10478,0.572585195743,1.000000
9793,0.0396243870079,0.000000
7516,0.610086620004,1.000000
15506,0.784283096578,0.000000
4969,0.125822663471,0.000000
11738,0.621805171126,1.000000
9037,0.0522182764876,0.000000
2180,0.545033159668,1.000000
4831,0.381592602688,0.000000
4524,0.53123823742,0.000000
897,0.070232823761,0.000000
11590,0.291070614505,0.000000
16275,0.769152861021,1.000000
6421,0.767535448559,0.000000
12977,0.0919145399788,0.000000
10389,0.0196947904134,0.000000
716,0.757676217669,1.000000
3821,0.208780940107,0.000000
9584,0.286068669656,0.000000
18110,0.643888130182,1.000000
2184,0.817438537149,0.000000
4253,0.468268318635,0.000000
149,0.192550009742,0.000000
18163,0.0781947124033,0.000000
17847,0.0166889053708,0.000000
14558,0.595927056454,1.000000
16573,0.229410964691,0.000000
18039,0.563763644206,1.000000
1428,0.455655277383,1.000000
13919,0.16606740498,0.000000
5775,0.569975808838,1.000000
12068,0.514666772928,0.000000
2596,0.108662168592,0.000000
15036,0.842821846268,0.000000
13999,0.488705874176,0.000000
3182,0.086406099786,0.000000
18498,0.902359211511,0.000000
2860,0.759944016158,1.000000
6724,0.396485199318,0.000000
5413,0.601023023031,1.000000
1716,0.852694114527,1.000000
1699,0.112740729393,0.000000
7576,0.68284875431,0.000000
14634,0.14909685338,1.000000
11523,0.0665569805215,0.000000
18341,0.0965592611654,0.000000
16010,0.360567715146,0.000000
12862,0.678450203733,1.000000
1492,0.125822663471,0.000000
12573,0.216189768822,0.000000
9422,0.0239030309419,0.000000
9444,0.457863162052,0.000000
1646,0.575531002562,0.000000
1447,0.1102148266,1.000000
14855,0.368776430438,0.000000
8602,0.0667740666837,0.000000
6700,0.11084790816,0.000000
9205,0.207577720298,0.000000
8176,0.417031897517,0.000000
8376,0.422090318853,0.000000
12353,0.493702610776,0.000000
14661,0.492669532252,0.000000
14212,0.748048160827,1.000000
6694,0.75575074581,1.000000
385,0.784920471625,1.000000
13113,0.574156048816,0.000000
7670,0.0960917519323,0.000000
10675,0.761197187684,1.000000
2221,0.362796615298,0.000000
7758,0.705018822615,1.000000
11979,0.220731369454,0.000000
1217,0.0352060177522,0.000000
16468,0.0498538513899,0.000000
6061,0.398377082844,0.000000
17735,0.865123960474,1.000000
18275,0.275493566945,0.000000
16407,0.118678676577,0.000000
4042,0.0763387953092,0.000000
501,0.306581583816,0.000000
9005,0.0331962318543,0.000000
4972,0.0778530322408,0.000000
8107,0.0622319978848,0.000000
13101,0.28763813545,0.000000
14400,0.116078581972,0.000000
11777,0.0430923490096,0.000000
9951,0.198195623266,0.000000
7844,0.243693551083,0.000000
10539,0.409961593309,0.000000
11882,0.239396654219,0.000000
16092,0.451014191231,0.000000
2662,0.115827646418,0.000000
11023,0.291070614505,0.000000
4527,0.0456802753826,0.000000
1051,0.0834221904225,0.000000
14751,0.0151759046241,0.000000
9096,0.317447752339,0.000000
14820,0.612040189879,1.000000
15604,0.592403831657,0.000000
13892,0.11073123439,0.000000
2186,0.0788103119425,0.000000
9817,0.0980720118708,0.000000
15340,0.156936624479,0.000000
15877,0.403905157661,1.000000
2277,0.290685189865,0.000000
15816,0.100556043021,0.000000
11167,0.0457125585449,0.000000
4175,0.728815048406,1.000000
15765,0.0581880379054,0.000000
3401,0.46558809289,1.000000
1981,0.594721278839,1.000000
15993,0.323202676773,0.000000
5907,0.589383807301,0.000000
18031,0.14657133582,0.000000
4028,0.0202961326226,0.000000
6891,0.134195358203,0.000000
18227,0.0367677964413,0.000000
7951,0.591819562436,1.000000
12022,0.514666772928,1.000000
12753,0.012908820631,0.000000
12320,0.19476909867,0.000000
5386,0.110988342208,0.000000
14658,0.115827646418,0.000000
622,0.749940868654,1.000000
6988,0.0321440098839,1.000000
5537,0.748249574779,1.000000
17106,0.119166245414,0.000000
13793,0.453791894257,1.000000
193,0.291070614505,0.000000
6059,0.113650680653,1.000000
4272,0.210177985493,0.000000
15383,0.707674932053,1.000000
4934,0.261066229833,0.000000
3646,0.524987285262,1.000000
14240,0.659163374724,1.000000
15303,0.676986612887,0.000000
8487,0.596574531271,1.000000
295,0.553100652388,1.000000
5259,0.783537581235,0.000000
2118,0.325985223502,0.000000
18539,0.476441926861,0.000000
157,0.505991523527,0.000000
12651,0.708571617544,1.000000
900,0.188774399519,1.000000
3681,0.081874918167,0.000000
13970,0.622169031266,1.000000
7779,0.725341042944,1.000000
13880,0.766635456945,1.000000
14425,0.708571617544,1.000000
11781,0.145708624415,0.000000
7286,0.558577963024,1.000000
10427,0.0620786543361,1.000000
4303,0.106732204856,0.000000
15913,0.291070614505,0.000000
616,0.31977808819,1.000000
17051,0.077945168182,0.000000
10167,0.0501107411163,0.000000
3566,0.0382920188918,0.000000
10457,0.229410964691,0.000000
11166,0.077945168182,0.000000
8099,0.0665569805215,0.000000
16791,0.592143103217,1.000000
665,0.789756589529,1.000000
11816,0.0873093115942,0.000000
855,0.644301436659,1.000000
11078,0.594787261226,0.000000
15359,0.528165897771,1.000000
13401,0.157676523795,0.000000
8017,0.210045091345,0.000000
491,0.396087798458,0.000000
7900,0.0970976635465,0.000000
3968,0.470738773274,0.000000
18111,0.247715005438,0.000000
9877,0.224661778408,0.000000
9134,0.170023050889,0.000000
15523,0.0450129130397,0.000000
7902,0.0643293171501,0.000000
1864,0.653038341809,1.000000
8032,0.668490469237,1.000000
4756,0.554142400434,1.000000
4176,0.593456312826,0.000000
11482,0.229410964691,0.000000
16543,0.0836387542481,0.000000
5903,0.0817653925856,0.000000
1228,0.292568063838,1.000000
1533,0.0825475913922,0.000000
15606,0.7266924575,1.000000
11776,0.202366342906,1.000000
1430,0.310062214455,0.000000
5299,0.178772507019,0.000000
9479,0.065005287105,0.000000
14690,0.0248745798861,0.000000
3364,0.549145957314,1.000000
9065,0.378459112749,0.000000
13823,0.566239919065,0.000000
5229,0.113849456448,0.000000
9102,0.124977012547,1.000000
9908,0.112418230766,0.000000
15274,0.900675516868,1.000000
15710,0.390504471206,1.000000
15801,0.714135290448,1.000000
12900,0.0196469791186,0.000000
10326,0.122180170202,0.000000
7841,0.368872157974,0.000000
16283,0.433309670802,0.000000
917,0.102168146451,1.000000
11861,0.619194193617,1.000000
17029,0.589383807301,0.000000
17343,0.437532570884,1.000000
14267,0.662233297265,1.000000
13102,0.0932973561371,0.000000
6991,0.31081399297,0.000000
3952,0.581653306902,1.000000
11868,0.291070614505,0.000000
11058,0.291070614505,0.000000
16359,0.0544342701007,0.000000
16972,0.820467457365,1.000000
