id,real,predict_0,predict_1,predict_2
3916,1.0,0.190371455508,0.536413291496,0.273215252996
11454,1.0,0.708929385495,0.243170877253,0.047899737252
12297,0.0,0.518233552949,0.201435623351,0.2803308237
553,0.0,0.326784068006,0.196692535207,0.476523396787
10390,1.0,0.090779418979,0.783302817867,0.125917763154
5056,0.0,0.965985257824,0.0334526712526,0.000562070923312
10503,0.0,0.724506433055,0.274868836196,0.000624730748827
1835,1.0,0.578528748139,0.36302340127,0.0584478505915
10085,0.0,0.923687669634,0.0750328740089,0.00127945635659
13807,0.0,0.320803743366,0.383885145756,0.295311110878
11318,0.0,0.980992503109,0.0184425396786,0.000564957212693
533,0.0,0.933443019478,0.0608690152333,0.00568796528823
10538,1.0,0.553240584,0.367456213076,0.0793032029236
11549,0.0,0.770589035309,0.164009416204,0.0654015484871
16900,0.0,0.81830786831,0.13402068085,0.0476714508403
599,0.0,0.770589035309,0.164009416204,0.0654015484871
11700,0.0,0.20250201104,0.514857909474,0.282640079486
18331,0.0,0.848497178671,0.123418995736,0.0280838255934
5381,1.0,0.546208105743,0.184574948619,0.269216945638
13638,0.0,0.663995184281,0.227757767497,0.108247048222
2703,0.0,0.637203384702,0.215639452629,0.147157162669
13686,0.0,0.602430821413,0.114402912862,0.283166265725
6240,1.0,0.25373318524,0.214221810475,0.532045004285
8546,0.0,0.593805995878,0.197422716984,0.208771287138
4578,0.0,0.610933790457,0.373337419579,0.0157287899639
15870,0.0,0.454806235368,0.342607968624,0.202585796008
17084,0.0,0.917342840389,0.0739637631827,0.00869339642812
4114,0.0,0.507330467748,0.401353082098,0.0913164501538
8011,0.0,0.574672416879,0.168700868553,0.256626714568
6588,0.0,0.982759175492,0.0168370027537,0.00040382175421
12490,1.0,0.609495528794,0.258443833548,0.132060637658
3975,0.0,0.886039315677,0.113199733636,0.00076095068687
4720,0.0,0.867904946998,0.131324356492,0.000770696509921
15209,0.0,0.617070925679,0.162884339609,0.220044734712
6092,1.0,0.711619704058,0.155639119148,0.132741176794
9426,0.0,0.463656107959,0.151408794708,0.384935097333
2307,0.0,0.947348014498,0.0511605688871,0.00149141661475
13291,0.0,0.275460614233,0.664790581973,0.059748803794
17245,1.0,0.572621161429,0.41902179755,0.00835704102117
11726,0.0,0.6169469237,0.270185873271,0.112867203029
15486,0.0,0.669193087649,0.186997949226,0.143808963125
9033,1.0,0.566116747543,0.233677324072,0.200205928385
9959,0.0,0.314149814998,0.525560873436,0.160289311566
3798,0.0,0.944936611236,0.0538124601929,0.00125092857086
15624,1.0,0.198129092276,0.365162540413,0.436708367311
5995,0.0,0.79216577805,0.207766084487,6.81374628517e-05
9644,0.0,0.498320187349,0.306538185309,0.195141627342
10779,0.0,0.97465582808,0.0248786155048,0.000465556414719
9734,1.0,0.636898691515,0.362986600803,0.000114707682059
14954,1.0,0.642597735706,0.245360802113,0.112041462181
15493,0.0,0.722035068227,0.18828461978,0.0896803119926
6222,1.0,0.308922529817,0.65801642342,0.0330610467625
17390,1.0,0.663957229879,0.32508261945,0.0109601506714
6826,1.0,0.308922529817,0.65801642342,0.0330610467625
8611,1.0,0.342091783127,0.588508426268,0.0693997906048
9087,0.0,0.572462006731,0.171411592255,0.256126401014
17472,1.0,0.257503653353,0.720447359404,0.0220489872428
12760,0.0,0.874706210764,0.124476381039,0.000817408197469
4963,1.0,0.436833620032,0.081221700953,0.481944679015
6225,1.0,0.086315904388,0.312518894889,0.601165200723
7959,0.0,0.494242360131,0.320257108435,0.185500531434
1773,1.0,0.549180697807,0.434872503762,0.0159467984306
6136,1.0,0.852841512536,0.147001217108,0.000157270356126
5965,1.0,0.437553812827,0.392392028977,0.170054158196
5390,0.0,0.918505250252,0.0806074506601,0.000887299087692
13663,1.0,0.393575446764,0.153652205486,0.45277234775
4501,0.0,0.704662866676,0.229892814567,0.0654443187572
13442,1.0,0.222845394794,0.69736208859,0.0797925166163
6958,0.0,0.792422279702,0.172070322518,0.0355073977798
16339,0.0,0.4932655339,0.44009732465,0.0666371414502
9372,0.0,0.373981762481,0.582426026285,0.0435922112338
5576,1.0,0.345178770175,0.619921308545,0.0348999212803
663,0.0,0.085780062842,0.214337696377,0.699882240781
1473,1.0,0.371606013033,0.556149471778,0.0722445151887
949,0.0,0.531804580504,0.379248527384,0.0889468921117
10513,0.0,0.471834102229,0.433748505556,0.0944173922151
14289,1.0,0.69390384523,0.241842232989,0.0642539217813
15260,0.0,0.874538740479,0.11468909796,0.0107721615608
9812,0.0,0.602196947722,0.28500868427,0.112794368008
4916,1.0,0.392674305268,0.138656874224,0.468668820508
17515,1.0,0.642764679097,0.243239434226,0.113995886677
17388,0.0,0.874706210764,0.124476381039,0.000817408197469
4450,0.0,0.884109038989,0.0842072027693,0.0316837582417
16258,0.0,0.867199708039,0.0925126635466,0.0402876284144
10528,0.0,0.61635175754,0.382564992323,0.00108325013698
4003,1.0,0.887360101372,0.112100079336,0.000539819292245
3954,1.0,0.792315830001,0.206435867172,0.00124830282667
13945,1.0,0.579880013753,0.354545090676,0.0655748955709
15607,0.0,0.684270267663,0.225415035014,0.0903146973231
11897,0.0,0.404085022668,0.12677706544,0.469137911892
12609,0.0,0.476522532638,0.248898752515,0.274578714847
10122,0.0,0.994050881757,0.00554104748248,0.000408070760275
7886,0.0,0.966799880132,0.0308033104738,0.00239680939384
15771,0.0,0.515356310318,0.240033316428,0.244610373254
17681,0.0,0.486510404808,0.435657881726,0.077831713466
15863,1.0,0.475706759307,0.439615604057,0.0846776366362
17690,1.0,0.459364161236,0.300465863803,0.240169974961
8606,0.0,0.946028222928,0.052658587623,0.00131318944886
11362,0.0,0.880388145615,0.118293226049,0.00131862833555
4604,0.0,0.48571963996,0.364090837707,0.150189522333
5480,0.0,0.986161859048,0.0132418076343,0.000596333318109
12277,1.0,0.558975623714,0.19505695057,0.245967425716
1400,0.0,0.888191664853,0.11045259177,0.00135574337716
6687,0.0,0.888943595086,0.10949781587,0.00155858904447
11153,0.0,0.887581769234,0.0810919618502,0.0313262689158
8313,1.0,0.48642432274,0.175220752439,0.338354924821
5787,0.0,0.577909681147,0.421730951278,0.000359367575226
741,0.0,0.314134491586,0.625601521659,0.0602639867551
16502,0.0,0.492304969176,0.269230027336,0.238465003488
4036,0.0,0.223521564388,0.160611548427,0.615866887185
5029,0.0,0.708929385495,0.243170877253,0.047899737252
18158,1.0,0.330245148225,0.247701906778,0.422052944997
18441,0.0,0.932823216191,0.0657170421518,0.00145974165757
4268,0.0,0.89375502939,0.0984712977501,0.00777367285987
4092,0.0,0.143095294753,0.385899461054,0.471005244193
16819,0.0,0.954287441455,0.0423441452265,0.0033684133184
7774,1.0,0.263566469358,0.198669428171,0.537764102471
5824,0.0,0.923213881727,0.0632753851552,0.0135107331178
7295,1.0,0.495336269759,0.138866846003,0.365796884238
18146,0.0,0.598743736993,0.288362352398,0.112893910609
17409,1.0,0.231042580473,0.436820317823,0.332137101704
6095,0.0,0.594187325196,0.321165357061,0.0846473177434
9032,0.0,0.68417733701,0.220163807942,0.095658855048
5210,0.0,0.940024119745,0.0587241780441,0.00125170221103
11177,0.0,0.90142467181,0.0976356899372,0.000939638252525
12324,1.0,0.405353374691,0.491088847683,0.103557777626
1697,0.0,0.636778257447,0.284046131522,0.079175611031
3106,1.0,0.768652232233,0.17057735858,0.0607704091867
7824,0.0,0.884172353582,0.11530877223,0.000518874188237
2588,0.0,0.364835834789,0.247592497347,0.387571667864
13644,0.0,0.933443019478,0.0608690152333,0.00568796528823
13082,0.0,0.992479572024,0.00679808963433,0.000722338341324
8150,0.0,0.887989898255,0.11058420459,0.00142589715503
6234,0.0,0.524864238085,-0.037735759978,0.512871521893
10350,0.0,0.856643645338,0.142344566026,0.00101178863577
13538,0.0,0.854291375585,0.118516382201,0.0271922422141
2338,0.0,0.910564253532,0.088051493433,0.00138425303531
17947,0.0,0.934769865313,0.0650814934843,0.000148641202808
9786,0.0,0.496849101652,0.301782758968,0.20136813938
9514,0.0,0.807649667466,0.145973618333,0.0463767142011
13670,0.0,0.80523090133,0.162429465461,0.0323396332091
15482,0.0,0.403425468729,0.458858778085,0.137715753186
12517,1.0,0.672240695543,0.255443615114,0.0723156893426
411,1.0,0.327472631023,0.329205356612,0.343322012365
10237,0.0,0.507493147151,0.402496049442,0.0900108034069
12734,0.0,0.33419421962,0.187906869369,0.477898911011
10863,0.0,0.874706210764,0.124476381039,0.000817408197469
11390,0.0,0.802350189221,0.153496262052,0.0441535487265
5260,0.0,0.292219203871,0.591807755136,0.115973040993
8244,1.0,0.894441551772,0.104569458828,0.000988989399814
4161,1.0,0.274717521339,0.6206844876,0.104597991061
16354,0.0,0.570326568283,0.342743350738,0.0869300809795
15236,0.0,0.927191290484,0.0713744060157,0.00143430350032
14877,0.0,0.4932655339,0.44009732465,0.0666371414502
4810,0.0,0.945371439254,0.0533027246903,0.00132583605547
4637,0.0,0.713360631297,0.230647900969,0.0559914677337
14124,1.0,0.507330467748,0.401353082098,0.0913164501538
4737,0.0,0.942267939784,0.0565537508029,0.00117830941319
5377,1.0,0.325728420898,0.560197737744,0.114073841358
14696,0.0,0.359905171895,0.135882592997,0.504212235108
2880,1.0,0.651627056318,0.268309938982,0.0800630047001
17021,0.0,0.958565288755,0.0385876464073,0.0028470648372
11043,0.0,0.9018013434,0.0969016186949,0.00129703790547
6,1.0,0.389913379996,0.602681832371,0.00740478763257
2380,1.0,0.213790178043,0.236871797051,0.549338024906
6563,0.0,0.871144212819,0.0873759094615,0.0414798777195
2273,0.0,0.62742460424,0.264544661888,0.108030733872
1743,1.0,0.526751642725,0.439461121782,0.0337872354934
12919,1.0,0.330245148225,0.247701906778,0.422052944997
7922,0.0,0.190621500268,0.437027055857,0.372351443875
8201,0.0,0.791219059893,0.13431913338,0.0744618067273
13659,0.0,0.849030509386,0.150431289306,0.000538201307512
2861,0.0,0.463385278365,0.201148920247,0.335465801388
17883,1.0,0.39433637396,0.402531749029,0.203131877011
17057,0.0,0.980269462875,0.0195582906473,0.000172246478136
12316,0.0,0.465437039739,0.534315693349,0.000247266912048
12541,0.0,0.537780030311,0.409300689647,0.0529192800423
363,0.0,0.556092693053,0.063339657693,0.380567649254
4166,1.0,0.544257579992,0.393834511355,0.0619079086534
8354,0.0,0.297550169406,0.271396324547,0.431053506047
9160,1.0,0.291968659314,0.617624966767,0.0904063739193
1476,0.0,0.919785553289,0.0713439461246,0.00887050058618
8193,1.0,0.780739965758,0.155396523661,0.0638635105811
12708,1.0,0.661292764736,0.242259256716,0.0964479785484
13410,0.0,0.812708714738,0.187174068045,0.000117217217345
12066,0.0,0.963958820693,0.0354179106161,0.00062326869049
8570,0.0,0.651718630288,0.241252019204,0.107029350508
4204,0.0,0.756720972899,0.182176783181,0.0611022439205
18290,0.0,0.898367451094,0.100115569078,0.00151697982847
11441,1.0,0.263566469358,0.198669428171,0.537764102471
17975,1.0,0.514084811866,0.363508951458,0.122406236676
11262,0.0,0.580612086532,0.120742549031,0.298645364437
3768,0.0,0.590038406691,0.11295034879,0.297011244519
11418,0.0,0.91922239141,0.0792589233213,0.00151868526914
13813,1.0,0.191782549314,0.689378545402,0.118838905284
1665,1.0,0.267991878766,0.571829354466,0.160178766768
4170,0.0,0.770589035309,0.164009416204,0.0654015484871
12798,0.0,0.586479052595,0.165199794335,0.24832115307
681,0.0,0.68417733701,0.220163807942,0.095658855048
319,0.0,0.677719899863,0.276080024992,0.046200075145
17956,0.0,0.949246562075,0.0497494257216,0.00100401220319
429,0.0,0.637277617894,0.252422969917,0.110299412189
6663,1.0,0.371606013033,0.556149471778,0.0722445151887
10586,1.0,0.748287144221,0.247814843946,0.0038980118331
8583,0.0,0.742801708494,0.205711986404,0.0514863051021
8030,0.0,0.897831853549,0.10130807789,0.000860068560839
5099,0.0,0.947170054927,0.051580276476,0.00124966859713
446,1.0,0.31321145217,0.658178074155,0.0286104736749
5725,1.0,0.311546892034,0.627392818291,0.061060289675
15436,0.0,0.177728373236,0.371146378885,0.451125247879
6758,0.0,0.982846480273,0.0162827414847,0.000870778242157
6449,0.0,0.977873126843,0.0215838947155,0.000542978441504
4552,1.0,0.226794665747,0.104955050391,0.668250283862
17865,0.0,0.332418997998,0.228603573302,0.4389774287
1645,1.0,0.134876039526,0.765054375965,0.100069584509
1308,0.0,0.778240764195,0.220883728104,0.000875507700851
8781,1.0,0.951872518699,0.0469407221136,0.00118675918744
831,0.0,0.964736372227,0.0350640342167,0.000199593555756
15145,0.0,0.525897374739,0.100079643604,0.374022981657
17654,0.0,0.93145886454,0.0680332168957,0.000507918564718
603,0.0,0.906458877826,0.0929910962781,0.000550025895865
5962,0.0,0.685724696886,0.314113433868,0.00016186924593
11520,0.0,0.507330467748,0.401353082098,0.0913164501538
10341,0.0,0.823094720528,0.16191459189,0.0149906875821
5070,0.0,0.277771400143,0.147624009357,0.5746045905
1197,0.0,0.926220199936,0.0722899415811,0.00148985848302
6187,1.0,0.240099460248,0.482638642024,0.277261897728
733,0.0,0.595493957912,0.277093522171,0.127412519917
2242,0.0,0.87470323133,0.12508596772,0.000210800949919
479,0.0,0.43449224627,0.44440463553,0.1211031182
12362,0.0,0.955844841892,0.0433550499972,0.000800108111063
14596,0.0,0.803324817364,0.196318179695,0.000357002940527
6801,1.0,0.373898565857,0.162826153735,0.463275280408
4896,1.0,0.765035797674,0.234740133135,0.000224069190684
3287,1.0,0.283698022681,0.29653122065,0.419770756669
8377,1.0,0.698418691124,0.301144507984,0.000436800891567
14233,0.0,0.706843291881,0.2099915389,0.0831651692195
5065,0.0,0.724481190841,0.106397224949,0.16912158421
6233,0.0,0.898988846945,0.0994403808521,0.00157077220288
4160,0.0,0.708929385495,0.243170877253,0.047899737252
16840,0.0,0.920917326127,0.0775144297873,0.00156824408616
18192,0.0,0.854291375585,0.118516382201,0.0271922422141
7711,0.0,0.747976679874,0.186765360397,0.0652579597292
7254,1.0,0.140581937692,0.693113902415,0.166304159893
3214,0.0,0.522911782144,0.308410704172,0.168677513684
14597,1.0,0.881321323423,0.0947669731879,0.0239117033891
15086,1.0,0.182308572497,0.194435998957,0.623255428546
8686,0.0,0.469795332184,0.530154869001,4.97988153058e-05
16989,1.0,0.227948983175,0.538234265852,0.233816750973
420,0.0,0.068466373193,0.919327404141,0.0122062226656
16891,0.0,0.926630357661,0.0721161604981,0.00125348184129
8046,1.0,0.332986217582,0.503699354438,0.16331442798
7484,0.0,0.922146967759,0.0770177791699,0.000835253070899
14880,0.0,0.752284994562,0.185579828748,0.0621351766899
16049,0.0,0.288648288921,0.389849677863,0.321502033216
227,0.0,0.437065748096,0.181494935634,0.38143931627
1387,0.0,0.485394408979,0.514492447562,0.000113143459338
12011,0.0,0.893464570593,0.105278872908,0.00125655649899
6123,0.0,0.604340704393,0.271566916918,0.124092378689
8935,0.0,0.494008476473,0.446544419308,0.0594471042186
2865,0.0,0.881321323423,0.0947669731879,0.0239117033891
17241,0.0,0.892695305521,0.0722598643727,0.0350448301063
5237,0.0,0.708929385495,0.243170877253,0.047899737252
3185,1.0,0.691556930659,0.308153699181,0.000289370159648
4691,0.0,0.914136890966,0.085354616205,0.00050849282921
8423,0.0,0.789822014507,0.209525258621,0.000652726872274
17894,0.0,0.792422279702,0.172070322518,0.0355073977798
14642,0.0,0.928196735262,0.0709672322387,0.000836032499235
5292,0.0,0.942064961191,0.0574473890768,0.000487649732027
3670,1.0,0.424468997438,0.509439120779,0.0660918817826
7301,1.0,0.553070200404,0.258712664628,0.188217134968
2105,0.0,0.934695708303,0.0645756973477,0.000728594348972
1954,0.0,0.924830182175,0.0623541183614,0.0128156994634
7699,0.0,0.830050707487,0.15149740516,0.0184518873533
15680,1.0,0.313287693577,0.587640876078,0.0990714303446
16960,0.0,0.978705640075,0.0206994342246,0.000594925700144
2476,0.0,0.972388320024,0.0271146787135,0.0004970012623
4646,0.0,0.990538000288,0.00867608945353,0.000785910258142
4826,0.0,0.970765056061,0.028749540017,0.000485403921464
14595,1.0,0.21142140699,0.73601131891,0.0525672741001
12970,1.0,0.525247486694,0.467642585664,0.00710992764182
9353,0.0,0.632224298461,0.367684150858,9.15506809461e-05
17222,0.0,0.953219004133,0.0463162327149,0.000464763152551
10057,0.0,0.975964728464,0.0236931757207,0.000342095815069
12864,1.0,0.258274763939,0.300399747644,0.441325488417
16999,0.0,0.717416375469,0.219563670342,0.0630199541895
2692,0.0,0.894441551772,0.104569458828,0.000988989399814
14976,0.0,0.615597043067,0.275256371018,0.109146585915
6847,1.0,0.941412726944,0.0582159961652,0.000371276890874
15784,0.0,0.614654512796,0.173628051222,0.211717435982
8439,1.0,0.585397006134,0.413452099317,0.00115089454889
7067,0.0,0.490382573455,0.109231554445,0.4003858721
18113,1.0,0.577909681147,0.421730951278,0.000359367575226
17415,0.0,0.708929385495,0.243170877253,0.047899737252
12978,0.0,0.772783438145,0.147173254639,0.0800433072156
5459,0.0,0.850788885358,0.123735609795,0.0254755048471
10742,1.0,0.379660033102,0.548187115657,0.0721528512408
497,0.0,0.86425490773,0.135191753607,0.000553338662731
6646,0.0,0.7737145327,0.193229342748,0.033056124552
12958,0.0,0.403382663263,0.194293408115,0.402323928622
5394,0.0,0.708929385495,0.243170877253,0.047899737252
12610,1.0,0.191198173533,0.799839817657,0.00896200881004
5926,0.0,0.750210429435,0.244299043553,0.00549052701228
9713,0.0,0.918834161313,0.0799901601997,0.00117567848725
7364,0.0,0.708929385495,0.243170877253,0.047899737252
5311,0.0,0.805617605995,0.150563202593,0.0438191914119
13337,0.0,0.425416515711,0.574301319983,0.000282164305622
11149,0.0,0.80276762932,0.196907479717,0.000324890962583
6938,1.0,0.525595836644,0.358276759586,0.11612740377
14109,0.0,0.609495528794,0.258443833548,0.132060637658
16926,0.0,0.930459913018,0.0688944920754,0.000645594906775
5219,0.0,0.95669545928,0.0419090702376,0.00139547048227
14939,1.0,0.271184951594,0.674527245955,0.0542878024512
6492,0.0,0.805617605995,0.150563202593,0.0438191914119
4107,0.0,0.928994853665,0.0201350190704,0.0508701272647
506,0.0,0.517815935559,0.397350174824,0.0848338896171
2435,1.0,0.64531052147,0.290703842138,0.0639856363917
12376,1.0,0.851458128976,0.014979414404,0.13356245662
135,0.0,0.757527091779,0.159589167592,0.0828837406289
9605,0.0,0.914009015793,0.0844467979404,0.00154418626646
13872,0.0,0.789009479056,0.17672553133,0.0342649896138
15057,0.0,0.322011409249,0.123883096157,0.554105494594
11020,1.0,0.31321145217,0.658178074155,0.0286104736749
3536,0.0,0.648014889806,0.252347706083,0.0996374041112
14249,1.0,0.522138101637,0.142861726925,0.335000171438
3979,0.0,0.881134298246,0.117713947018,0.00115175473626
8293,0.0,0.933443019478,0.0608690152333,0.00568796528823
2987,0.0,0.994010817174,0.00519919374301,0.00078998908347
2361,1.0,0.362516285891,-0.072577962541,0.71006167665
11595,1.0,0.315353738061,0.500246157799,0.18440010414
15473,0.0,0.351635909497,0.400158941598,0.248205148905
8927,0.0,0.927785006323,0.0706903882612,0.00152460541609
7128,1.0,0.297628024169,0.258388896813,0.443983079018
5580,0.0,0.785132634203,0.13958228922,0.0752850765774
2302,0.0,0.717289865711,0.171758384608,0.110951749681
3332,0.0,0.958239846192,0.0404442543573,0.00131589945118
15011,1.0,0.284967827276,0.675788173521,0.0392439992026
3262,0.0,0.215524509815,0.612071391277,0.172404098908
8459,0.0,0.440096504752,0.072009373071,0.487894122177
3303,0.0,0.413521988508,0.548054083468,0.0384239280243
7207,0.0,0.981521902134,0.0180655912062,0.000412506660195
2560,0.0,0.943146955604,0.0564802328014,0.000372811594831
5935,0.0,0.893464570593,0.105278872908,0.00125655649899
17817,0.0,0.73268082287,0.266872195122,0.000446982007561
6081,0.0,0.574326739622,0.300268910099,0.125404350279
1244,1.0,0.485394408979,0.514492447562,0.000113143459338
784,0.0,0.960088627586,0.0385107609434,0.00140061147031
5703,1.0,0.22898120255,0.21354016795,0.5574786295
4848,0.0,0.603536342864,0.223569141375,0.172894515761
5634,1.0,0.274370754094,0.683246626282,0.0423826196242
16696,0.0,0.662425963459,0.233082934285,0.104491102256
12619,0.0,0.917342840389,0.0739637631827,0.00869339642812
15671,1.0,0.577909681147,0.421730951278,0.000359367575226
12676,0.0,0.659269032165,0.340565819974,0.000165147861349
18093,1.0,0.408180437564,0.536108414386,0.0557111480501
11855,1.0,0.685847311086,0.30478820916,0.00936447975449
1456,0.0,0.604714896132,0.287504860411,0.107780243457
17460,1.0,0.177091816237,0.737116969717,0.0857912140461
12099,0.0,0.702203204607,0.25855644157,0.0392403538231
274,0.0,0.906236496811,0.0922442844336,0.0015192187552
105,1.0,0.543795844043,0.456112106686,9.20492706616e-05
13301,0.0,0.64189141639,0.302435686288,0.0556728973223
12782,1.0,0.582968102483,0.18954175346,0.227490144057
8928,0.0,0.408682667297,0.591236226848,8.11058550741e-05
11604,0.0,0.708929385495,0.243170877253,0.047899737252
16445,0.0,0.767987695536,0.179126330006,0.0528859744582
16694,1.0,0.439787576645,0.275935511373,0.284276911982
646,0.0,0.983636330363,0.0156268281141,0.000736841522469
11171,0.0,0.211895366891,0.705496518404,0.0826081147055
